player_match_sk,playermatch_key,match_id,player_id,player_name,dob,batting_hand,bowling_skill,country_name,role_desc,player_team,opposit_team,season_year,is_manofthematch,age_as_on_match,isplayers_team_won,batting_status,bowling_status,player_captain,opposit_captain,player_keeper,opposit_keeper,dob_cleaned
19130,,548357,17,Pa Patel,,Left-hand Bat,N/a,India,Keeper,Deccan Chargers,Chennai Super Kings,2012,,27,,Blank,Blank,Kc Sangakkara,Ms Dhoni,Pa Patel,Ms Dhoni,
19131,,548357,26,Kc Sangakkara,,Left-hand Bat,Right-arm Offbreak,Sri Lanka,Captain,Deccan Chargers,Chennai Super Kings,2012,,35,,Blank,Blank,Kc Sangakkara,Ms Dhoni,Pa Patel,Ms Dhoni,
19132,,548357,42,S Dhawan,,Left-hand Bat,Right-arm Offbreak,India,Player,Deccan Chargers,Chennai Super Kings,2012,,27,,Blank,Blank,Kc Sangakkara,Ms Dhoni,Pa Patel,Ms Dhoni,
19135,,548357,211,Aa Jhunjhunwala,,Right-hand Bat,Right-arm Offbreak,India,Player,Deccan Chargers,Chennai Super Kings,2012,,30,,Blank,Blank,Kc Sangakkara,Ms Dhoni,Pa Patel,Ms Dhoni,
19136,,548357,258,Dt Christian,,Right-hand Bat,Right-arm Fast-medium,Australia,Player,Deccan Chargers,Chennai Super Kings,2012,,29,,Blank,Blank,Kc Sangakkara,Ms Dhoni,Pa Patel,Ms Dhoni,
19138,,548357,325,A Ashish Reddy,,Right-hand Bat,Right-arm Medium,India,Player,Deccan Chargers,Chennai Super Kings,2012,,21,,Blank,Blank,Kc Sangakkara,Ms Dhoni,Pa Patel,Ms Dhoni,
19140,,548358,2,Bb Mccullum,,Right-hand Bat,Right-arm Medium,New Zealand,Keeper,Kolkata Knight Riders,Pune Warriors,2012,,31,,Blank,Blank,G Gambhir,Sc Ganguly,Bb Mccullum,Rv Uthappa,
19145,,548358,87,Mk Tiwary,,Right-hand Bat,Legbreak Googly,India,Player,Kolkata Knight Riders,Pune Warriors,2012,,27,,Blank,Blank,G Gambhir,Sc Ganguly,Bb Mccullum,Rv Uthappa,
19146,,548358,89,R Bhatia,,Right-hand Bat,Right-arm Medium-fast,India,Player,Kolkata Knight Riders,Pune Warriors,2012,,33,,Blank,Blank,G Gambhir,Sc Ganguly,Bb Mccullum,Rv Uthappa,
19148,,548358,140,Iqbal Abdulla,,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Kolkata Knight Riders,Pune Warriors,2012,,23,,Blank,Blank,G Gambhir,Sc Ganguly,Bb Mccullum,Rv Uthappa,
19149,,548358,315,Sp Narine,,Left-hand Bat,Right-arm Offbreak,West Indies,Player,Kolkata Knight Riders,Pune Warriors,2012,,24,,Blank,Blank,G Gambhir,Sc Ganguly,Bb Mccullum,Rv Uthappa,
19150,,548358,389,M De Lange,,Right-hand Bat,Right-arm Fast,South Africa,Player,Kolkata Knight Riders,Pune Warriors,2012,,22,,Blank,Blank,G Gambhir,Sc Ganguly,Bb Mccullum,Rv Uthappa,
19154,,548358,96,Mk Pandey,,Right-hand Bat,Right-arm Medium,India,Player,Pune Warriors,Kolkata Knight Riders,2012,,23,,Blank,Blank,Sc Ganguly,G Gambhir,Rv Uthappa,Bb Mccullum,
19155,,548358,106,Ab Dinda,,Right-hand Bat,Right-arm Medium-fast,India,Player,Pune Warriors,Kolkata Knight Riders,2012,,28,,Blank,Blank,Sc Ganguly,G Gambhir,Rv Uthappa,Bb Mccullum,
19159,,548358,299,B Kumar,,Right-hand Bat,Right-arm Medium,India,Player,Pune Warriors,Kolkata Knight Riders,2012,,22,,Blank,Blank,Sc Ganguly,G Gambhir,Rv Uthappa,Bb Mccullum,
19160,,548358,306,Spd Smith,,Right-hand Bat,Legbreak Googly,India,Player,Pune Warriors,Kolkata Knight Riders,2012,,23,,Blank,Blank,Sc Ganguly,G Gambhir,Rv Uthappa,Bb Mccullum,
19161,,548358,328,Mj Clarke,,Right-hand Bat,Slow Left-arm Orthodox,Australia,Player,Pune Warriors,Kolkata Knight Riders,2012,,31,,Blank,Blank,Sc Ganguly,G Gambhir,Rv Uthappa,Bb Mccullum,
19162,,548359,6,R Dravid,,Right-hand Bat,Right-arm Offbreak,India,Captain,Rajasthan Royals,Kings Xi Punjab,2012,,39,,Blank,Blank,R Dravid,Dj Hussey,Dh Yagnik,N Saini,
19165,,548359,85,Am Rahane,,Right-hand Bat,Right-arm Medium,India,Player,Rajasthan Royals,Kings Xi Punjab,2012,,24,,Blank,Blank,R Dravid,Dj Hussey,Dh Yagnik,N Saini,
19166,,548359,104,Bj Hodge,,Right-hand Bat,Right-arm Offbreak,Australia,Player,Rajasthan Royals,Kings Xi Punjab,2012,,38,,Blank,Blank,R Dravid,Dj Hussey,Dh Yagnik,N Saini,
19171,,548359,277,Dh Yagnik,,Left-hand Bat,N/a,India,Keeper,Rajasthan Royals,Kings Xi Punjab,2012,,29,,Blank,Blank,R Dravid,Dj Hussey,Dh Yagnik,N Saini,
19172,,548359,297,Aa Chavan,,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Rajasthan Royals,Kings Xi Punjab,2012,,27,,Blank,Blank,R Dravid,Dj Hussey,Dh Yagnik,N Saini,
19174,,548359,14,P Kumar,,Right-hand Bat,Right-arm Medium,India,Player,Kings Xi Punjab,Rajasthan Royals,2012,,26,,Blank,Blank,Dj Hussey,R Dravid,N Saini,Dh Yagnik,
19175,,548359,48,Am Nayar,,Left-hand Bat,Right-arm Medium,India,Player,Kings Xi Punjab,Rajasthan Royals,2012,,29,,Blank,Blank,Dj Hussey,R Dravid,N Saini,Dh Yagnik,
19176,,548359,67,Pp Chawla,,Left-hand Bat,Legbreak,India,Player,Kings Xi Punjab,Rajasthan Royals,2012,,24,,Blank,Blank,Dj Hussey,R Dravid,N Saini,Dh Yagnik,
19178,,548359,188,Rj Harris,,Right-hand Bat,Right-arm Fast,Australia,Player,Kings Xi Punjab,Rajasthan Royals,2012,,33,,Blank,Blank,Dj Hussey,R Dravid,N Saini,Dh Yagnik,
19180,,548359,319,N Saini,,Right-hand Bat,N/a,India,Keeper,Kings Xi Punjab,Rajasthan Royals,2012,,24,,Blank,Blank,Dj Hussey,R Dravid,N Saini,Dh Yagnik,
19181,,548359,321,Azhar Mahmood,,Right-hand Bat,Right-arm Fast-medium,Pakistan,Player,Kings Xi Punjab,Rajasthan Royals,2012,,37,,Blank,Blank,Dj Hussey,R Dravid,N Saini,Dh Yagnik,
19183,,548359,333,P Awana,,Right-hand Bat,Right-arm Medium,India,Player,Kings Xi Punjab,Rajasthan Royals,2012,,26,,Blank,Blank,Dj Hussey,R Dravid,N Saini,Dh Yagnik,
19184,,548360,50,Harbhajan Singh,,Right-hand Bat,Right-arm Offbreak,India,Captain,Mumbai Indians,Chennai Super Kings,2012,,32,,Blank,Blank,Harbhajan Singh,Ms Dhoni,Kd Karthik,Ms Dhoni,
19186,,548360,61,Rp Singh,,Right-hand Bat,Left-arm Fast-medium,India,Player,Mumbai Indians,Chennai Super Kings,2012,,27,,Blank,Blank,Harbhajan Singh,Ms Dhoni,Kd Karthik,Ms Dhoni,
19187,,548360,88,Kd Karthik,,Right-hand Bat,N/a,India,Keeper,Mumbai Indians,Chennai Super Kings,2012,,27,,Blank,Blank,Harbhajan Singh,Ms Dhoni,Kd Karthik,Ms Dhoni,
19188,,548360,126,Mm Patel,,Right-hand Bat,Right-arm Medium-fast,India,Player,Mumbai Indians,Chennai Super Kings,2012,,29,,Blank,Blank,Harbhajan Singh,Ms Dhoni,Kd Karthik,Ms Dhoni,
19189,,548360,133,Sr Tendulkar,,Right-hand Bat,Right-arm Offbreak,India,Player,Mumbai Indians,Chennai Super Kings,2012,,39,,Blank,Blank,Harbhajan Singh,Ms Dhoni,Kd Karthik,Ms Dhoni,
19190,,548360,147,Dr Smith,,Right-hand Bat,Right-arm Medium,West Indies,Player,Mumbai Indians,Chennai Super Kings,2012,,29,,Blank,Blank,Harbhajan Singh,Ms Dhoni,Kd Karthik,Ms Dhoni,
19195,,548360,20,Ms Dhoni,,Right-hand Bat,Right-arm Medium,India,Captainkeeper,Chennai Super Kings,Mumbai Indians,2012,,31,,Blank,Blank,Ms Dhoni,Harbhajan Singh,Ms Dhoni,Kd Karthik,
19197,,548360,23,S Badrinath,,Right-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Mumbai Indians,2012,,32,,Blank,Blank,Ms Dhoni,Harbhajan Singh,Ms Dhoni,Kd Karthik,
19200,,548360,109,Ja Morkel,,Left-hand Bat,Right-arm Medium-fast,South Africa,Player,Chennai Super Kings,Mumbai Indians,2012,,31,,Blank,Blank,Ms Dhoni,Harbhajan Singh,Ms Dhoni,Kd Karthik,
19202,,548360,186,Sb Jakati,,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Chennai Super Kings,Mumbai Indians,2012,,32,,Blank,Blank,Ms Dhoni,Harbhajan Singh,Ms Dhoni,Kd Karthik,
19203,,548360,201,R Ashwin,,Right-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Mumbai Indians,2012,,26,,Blank,Blank,Ms Dhoni,Harbhajan Singh,Ms Dhoni,Kd Karthik,
19204,,548360,303,F Du Plessis,,Right-hand Bat,Legbreak,South Africa,Player,Chennai Super Kings,Mumbai Indians,2012,,28,,Blank,Blank,Ms Dhoni,Harbhajan Singh,Ms Dhoni,Kd Karthik,
19206,,548361,8,V Kohli,,Right-hand Bat,Right-arm Medium,India,Captain,Royal Challengers Bangalore,Deccan Chargers,2012,,24,,Blank,Blank,V Kohli,Kc Sangakkara,Ab De Villiers,Pa Patel,
19207,,548361,15,Z Khan,,Right-hand Bat,Left-arm Fast-medium,India,Player,Royal Challengers Bangalore,Deccan Chargers,2012,,34,,Blank,Blank,V Kohli,Kc Sangakkara,Ab De Villiers,Pa Patel,
19209,,548361,121,M Muralitharan,,Right-hand Bat,Right-arm Offbreak,Sri Lanka,Player,Royal Challengers Bangalore,Deccan Chargers,2012,,40,,Blank,Blank,V Kohli,Kc Sangakkara,Ab De Villiers,Pa Patel,
19210,,548361,135,Tm Dilshan,,Right-hand Bat,Right-arm Offbreak,Sri Lanka,Player,Royal Challengers Bangalore,Deccan Chargers,2012,,36,,Blank,Blank,V Kohli,Kc Sangakkara,Ab De Villiers,Pa Patel,
19211,,548361,162,Ch Gayle,,Left-hand Bat,Right-arm Offbreak,West Indies,Player,Royal Challengers Bangalore,Deccan Chargers,2012,,33,,Blank,Blank,V Kohli,Kc Sangakkara,Ab De Villiers,Pa Patel,
19212,,548361,244,A Mithun,,Right-hand Bat,Right-arm Medium,India,Player,Royal Challengers Bangalore,Deccan Chargers,2012,,23,,Blank,Blank,V Kohli,Kc Sangakkara,Ab De Villiers,Pa Patel,
19214,,548361,261,Auk Pathan,,Right-hand Bat,Right-arm Medium,India,Player,Royal Challengers Bangalore,Deccan Chargers,2012,,28,,Blank,Blank,V Kohli,Kc Sangakkara,Ab De Villiers,Pa Patel,
19215,,548361,283,J Syed Mohammad,,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Royal Challengers Bangalore,Deccan Chargers,2012,,29,,Blank,Blank,V Kohli,Kc Sangakkara,Ab De Villiers,Pa Patel,
19216,,548361,294,P Parameswaran,,Right-hand Bat,Left-arm Medium,India,Player,Royal Challengers Bangalore,Deccan Chargers,2012,,27,,Blank,Blank,V Kohli,Kc Sangakkara,Ab De Villiers,Pa Patel,
19218,,548361,17,Pa Patel,,Left-hand Bat,N/a,India,Keeper,Deccan Chargers,Royal Challengers Bangalore,2012,,27,,Blank,Blank,Kc Sangakkara,V Kohli,Pa Patel,Ab De Villiers,
19219,,548361,26,Kc Sangakkara,,Left-hand Bat,Right-arm Offbreak,Sri Lanka,Captain,Deccan Chargers,Royal Challengers Bangalore,2012,,35,,Blank,Blank,Kc Sangakkara,V Kohli,Pa Patel,Ab De Villiers,
19222,,548361,136,A Mishra,,Right-hand Bat,Legbreak,India,Player,Deccan Chargers,Royal Challengers Bangalore,2012,,30,,Blank,Blank,Kc Sangakkara,V Kohli,Pa Patel,Ab De Villiers,
19224,,548361,325,A Ashish Reddy,,Right-hand Bat,Right-arm Medium,India,Player,Deccan Chargers,Royal Challengers Bangalore,2012,,21,,Blank,Blank,Kc Sangakkara,V Kohli,Pa Patel,Ab De Villiers,
19229,,548362,9,Jh Kallis,,Right-hand Bat,Right-arm Fast-medium,South Africa,Player,Kolkata Knight Riders,Delhi Daredevils,2012,,37,,Blank,Blank,G Gambhir,V Sehwag,Bb Mccullum,Nv Ojha,
19240,,548362,41,V Sehwag,,Right-hand Bat,Right-arm Offbreak,India,Captain,Delhi Daredevils,Kolkata Knight Riders,2012,,34,,Blank,Blank,V Sehwag,G Gambhir,Nv Ojha,Bb Mccullum,
19241,,548362,52,Lrpl Taylor,,Right-hand Bat,Right-arm Offbreak,New Zealand,Player,Delhi Daredevils,Kolkata Knight Riders,2012,,28,,Blank,Blank,V Sehwag,G Gambhir,Nv Ojha,Bb Mccullum,
19242,,548362,64,Dpmd Jayawardene,,Right-hand Bat,Right-arm Medium,Sri Lanka,Player,Delhi Daredevils,Kolkata Knight Riders,2012,,35,,Blank,Blank,V Sehwag,G Gambhir,Nv Ojha,Bb Mccullum,
19244,,548362,187,Da Warner,,Left-hand Bat,Legbreak,Australia,Player,Delhi Daredevils,Kolkata Knight Riders,2012,,26,,Blank,Blank,V Sehwag,G Gambhir,Nv Ojha,Bb Mccullum,
19247,,548362,232,Ut Yadav,,Right-hand Bat,Right-arm Fast-medium,India,Player,Delhi Daredevils,Kolkata Knight Riders,2012,,25,,Blank,Blank,V Sehwag,G Gambhir,Nv Ojha,Bb Mccullum,
19249,,548362,296,Vr Aaron,,Right-hand Bat,Right-arm Fast,India,Player,Delhi Daredevils,Kolkata Knight Riders,2012,,23,,Blank,Blank,V Sehwag,G Gambhir,Nv Ojha,Bb Mccullum,
19255,,548363,204,Oa Shah,,Right-hand Bat,Right-arm Offbreak,England,Player,Rajasthan Royals,Pune Warriors,2012,,34,,Blank,Blank,R Dravid,Sc Ganguly,Dh Yagnik,Rv Uthappa,
19259,,548363,277,Dh Yagnik,,Left-hand Bat,N/a,India,Keeper,Rajasthan Royals,Pune Warriors,2012,,29,,Blank,Blank,R Dravid,Sc Ganguly,Dh Yagnik,Rv Uthappa,
19260,,548363,297,Aa Chavan,,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Rajasthan Royals,Pune Warriors,2012,,27,,Blank,Blank,R Dravid,Sc Ganguly,Dh Yagnik,Rv Uthappa,
19261,,548363,1,Sc Ganguly,,Left-hand Bat,Right-arm Medium,India,Captain,Pune Warriors,Rajasthan Royals,2012,,40,,Blank,Blank,Sc Ganguly,R Dravid,Rv Uthappa,Dh Yagnik,
19263,,548363,73,A Nehra,,Right-hand Bat,Left-arm Medium-fast,India,Player,Pune Warriors,Rajasthan Royals,2012,,33,,Blank,Blank,Sc Ganguly,R Dravid,Rv Uthappa,Dh Yagnik,
19264,,548363,83,M Kartik,,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Pune Warriors,Rajasthan Royals,2012,,36,,Blank,Blank,Sc Ganguly,R Dravid,Rv Uthappa,Dh Yagnik,
19270,,548363,328,Mj Clarke,,Right-hand Bat,Slow Left-arm Orthodox,Australia,Player,Pune Warriors,Rajasthan Royals,2012,,31,,Blank,Blank,Sc Ganguly,R Dravid,Rv Uthappa,Dh Yagnik,
19271,,548363,330,Ap Majumdar,,Right-hand Bat,Legbreak Googly,India,Player,Pune Warriors,Rajasthan Royals,2012,,28,,Blank,Blank,Sc Ganguly,R Dravid,Rv Uthappa,Dh Yagnik,
19272,,548364,4,Dj Hussey,,Right-hand Bat,Right-arm Offbreak,Australia,Captain,Kings Xi Punjab,Deccan Chargers,2012,,35,,Blank,Blank,Dj Hussey,Kc Sangakkara,N Saini,Pa Patel,
19273,,548364,14,P Kumar,,Right-hand Bat,Right-arm Medium,India,Player,Kings Xi Punjab,Deccan Chargers,2012,,26,,Blank,Blank,Dj Hussey,Kc Sangakkara,N Saini,Pa Patel,
19275,,548364,100,Se Marsh,,Left-hand Bat,Slow Left-arm Orthodox,Australia,Player,Kings Xi Punjab,Deccan Chargers,2012,,29,,Blank,Blank,Dj Hussey,Kc Sangakkara,N Saini,Pa Patel,
19276,,548364,148,Sd Chitnis,,Right-hand Bat,Right-arm Offbreak,India,Player,Kings Xi Punjab,Deccan Chargers,2012,,25,,Blank,Blank,Dj Hussey,Kc Sangakkara,N Saini,Pa Patel,
19279,,548364,319,N Saini,,Right-hand Bat,N/a,India,Keeper,Kings Xi Punjab,Deccan Chargers,2012,,24,,Blank,Blank,Dj Hussey,Kc Sangakkara,N Saini,Pa Patel,
19280,,548364,320,Da Miller,,Left-hand Bat,Right-arm Offbreak,South Africa,Player,Kings Xi Punjab,Deccan Chargers,2012,,23,,Blank,Blank,Dj Hussey,Kc Sangakkara,N Saini,Pa Patel,
19283,,548364,10,Cl White,,Right-hand Bat,Legbreak Googly,Australia,Player,Deccan Chargers,Kings Xi Punjab,2012,,29,,Blank,Blank,Kc Sangakkara,Dj Hussey,Pa Patel,N Saini,
19284,,548364,17,Pa Patel,,Left-hand Bat,N/a,India,Keeper,Deccan Chargers,Kings Xi Punjab,2012,,27,,Blank,Blank,Kc Sangakkara,Dj Hussey,Pa Patel,N Saini,
19285,,548364,26,Kc Sangakkara,,Left-hand Bat,Right-arm Offbreak,Sri Lanka,Captain,Deccan Chargers,Kings Xi Punjab,2012,,35,,Blank,Blank,Kc Sangakkara,Dj Hussey,Pa Patel,N Saini,
19286,,548364,42,S Dhawan,,Left-hand Bat,Right-arm Offbreak,India,Player,Deccan Chargers,Kings Xi Punjab,2012,,27,,Blank,Blank,Kc Sangakkara,Dj Hussey,Pa Patel,N Saini,
19288,,548364,211,Aa Jhunjhunwala,,Right-hand Bat,Right-arm Offbreak,India,Player,Deccan Chargers,Kings Xi Punjab,2012,,30,,Blank,Blank,Kc Sangakkara,Dj Hussey,Pa Patel,N Saini,
19289,,548364,233,J Theron,,Right-hand Bat,Right-arm Medium-fast,South Africa,Player,Deccan Chargers,Kings Xi Punjab,2012,,27,,Blank,Blank,Kc Sangakkara,Dj Hussey,Pa Patel,N Saini,
19291,,548364,325,A Ashish Reddy,,Right-hand Bat,Right-arm Medium,India,Player,Deccan Chargers,Kings Xi Punjab,2012,,21,,Blank,Blank,Kc Sangakkara,Dj Hussey,Pa Patel,N Saini,
19297,,548365,81,R Vinay Kumar,,Right-hand Bat,Right-arm Medium,India,Player,Royal Challengers Bangalore,Mumbai Indians,2012,,28,,Blank,Blank,V Kohli,Harbhajan Singh,Ab De Villiers,Kd Karthik,
19300,,548365,135,Tm Dilshan,,Right-hand Bat,Right-arm Offbreak,Sri Lanka,Player,Royal Challengers Bangalore,Mumbai Indians,2012,,36,,Blank,Blank,V Kohli,Harbhajan Singh,Ab De Villiers,Kd Karthik,
19303,,548365,283,J Syed Mohammad,,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Royal Challengers Bangalore,Mumbai Indians,2012,,29,,Blank,Blank,V Kohli,Harbhajan Singh,Ab De Villiers,Kd Karthik,
19306,,548365,57,Rg Sharma,,Right-hand Bat,Right-arm Offbreak,India,Player,Mumbai Indians,Royal Challengers Bangalore,2012,,25,,Blank,Blank,Harbhajan Singh,V Kohli,Kd Karthik,Ab De Villiers,
19310,,548365,133,Sr Tendulkar,,Right-hand Bat,Right-arm Offbreak,India,Player,Mumbai Indians,Royal Challengers Bangalore,2012,,39,,Blank,Blank,Harbhajan Singh,V Kohli,Kd Karthik,Ab De Villiers,
19316,,548366,6,R Dravid,,Right-hand Bat,Right-arm Offbreak,India,Captain,Rajasthan Royals,Chennai Super Kings,2012,,39,,Blank,Blank,R Dravid,Ms Dhoni,Dh Yagnik,Ms Dhoni,
19317,,548366,32,Sr Watson,,Right-hand Bat,Right-arm Fast-medium,Australia,Player,Rajasthan Royals,Chennai Super Kings,2012,,31,,Blank,Blank,R Dravid,Ms Dhoni,Dh Yagnik,Ms Dhoni,
19318,,548366,39,Sk Trivedi,,Right-hand Bat,Right-arm Medium,India,Player,Rajasthan Royals,Chennai Super Kings,2012,,30,,Blank,Blank,R Dravid,Ms Dhoni,Dh Yagnik,Ms Dhoni,
19319,,548366,75,Pankaj Singh,,Right-hand Bat,Right-arm Medium-fast,India,Player,Rajasthan Royals,Chennai Super Kings,2012,,27,,Blank,Blank,R Dravid,Ms Dhoni,Dh Yagnik,Ms Dhoni,
19320,,548366,85,Am Rahane,,Right-hand Bat,Right-arm Medium,India,Player,Rajasthan Royals,Chennai Super Kings,2012,,24,,Blank,Blank,R Dravid,Ms Dhoni,Dh Yagnik,Ms Dhoni,
19324,,548366,255,Str Binny,,Right-hand Bat,Right-arm Medium,India,Player,Rajasthan Royals,Chennai Super Kings,2012,,28,,Blank,Blank,R Dravid,Ms Dhoni,Dh Yagnik,Ms Dhoni,
19325,,548366,266,Al Menaria,,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Rajasthan Royals,Chennai Super Kings,2012,,22,,Blank,Blank,R Dravid,Ms Dhoni,Dh Yagnik,Ms Dhoni,
19328,,548366,20,Ms Dhoni,,Right-hand Bat,Right-arm Medium,India,Captainkeeper,Chennai Super Kings,Rajasthan Royals,2012,,31,,Blank,Blank,Ms Dhoni,R Dravid,Ms Dhoni,Dh Yagnik,
19330,,548366,35,Ra Jadeja,,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Chennai Super Kings,Rajasthan Royals,2012,,24,,Blank,Blank,Ms Dhoni,R Dravid,Ms Dhoni,Dh Yagnik,
19331,,548366,71,Dj Bravo,,Right-hand Bat,Right-arm Medium-fast,West Indies,Player,Chennai Super Kings,Rajasthan Royals,2012,,29,,Blank,Blank,Ms Dhoni,R Dravid,Ms Dhoni,Dh Yagnik,
19332,,548366,91,Vy Mahesh,,Right-hand Bat,Right-arm Medium-fast,India,Player,Chennai Super Kings,Rajasthan Royals,2012,,25,,Blank,Blank,Ms Dhoni,R Dravid,Ms Dhoni,Dh Yagnik,
19334,,548366,125,S Anirudha,,Right-hand Bat,N/a,India,Player,Chennai Super Kings,Rajasthan Royals,2012,,25,,Blank,Blank,Ms Dhoni,R Dravid,Ms Dhoni,Dh Yagnik,
19335,,548366,185,M Vijay,,Right-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Rajasthan Royals,2012,,28,,Blank,Blank,Ms Dhoni,R Dravid,Ms Dhoni,Dh Yagnik,
19336,,548366,201,R Ashwin,,Right-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Rajasthan Royals,2012,,26,,Blank,Blank,Ms Dhoni,R Dravid,Ms Dhoni,Dh Yagnik,
19337,,548366,451,Bw Hilfenhaus,,Right-hand Bat,Right-arm Fast-medium,Australia,Player,Chennai Super Kings,Rajasthan Royals,2012,,29,,Blank,Blank,Ms Dhoni,R Dravid,Ms Dhoni,Dh Yagnik,
19338,,548367,8,V Kohli,,Right-hand Bat,Right-arm Medium,India,Captain,Royal Challengers Bangalore,Pune Warriors,2012,,24,,Blank,Blank,V Kohli,Spd Smith,Ab De Villiers,Rv Uthappa,
19341,,548367,81,R Vinay Kumar,,Right-hand Bat,Right-arm Medium,India,Player,Royal Challengers Bangalore,Pune Warriors,2012,,28,,Blank,Blank,V Kohli,Spd Smith,Ab De Villiers,Rv Uthappa,
19343,,548367,121,M Muralitharan,,Right-hand Bat,Right-arm Offbreak,Sri Lanka,Player,Royal Challengers Bangalore,Pune Warriors,2012,,40,,Blank,Blank,V Kohli,Spd Smith,Ab De Villiers,Rv Uthappa,
19345,,548367,162,Ch Gayle,,Left-hand Bat,Right-arm Offbreak,West Indies,Player,Royal Challengers Bangalore,Pune Warriors,2012,,33,,Blank,Blank,V Kohli,Spd Smith,Ab De Villiers,Rv Uthappa,
19346,,548367,181,Kp Appanna,,Right-hand Bat,Slow Left-arm Orthodox,India,Player,Royal Challengers Bangalore,Pune Warriors,2012,,24,,Blank,Blank,V Kohli,Spd Smith,Ab De Villiers,Rv Uthappa,
19347,,548367,260,Ma Agarwal,,Right-hand Bat,N/a,India,Player,Royal Challengers Bangalore,Pune Warriors,2012,,21,,Blank,Blank,V Kohli,Spd Smith,Ab De Villiers,Rv Uthappa,
19350,,548367,96,Mk Pandey,,Right-hand Bat,Right-arm Medium,India,Player,Pune Warriors,Royal Challengers Bangalore,2012,,23,,Blank,Blank,Spd Smith,V Kohli,Rv Uthappa,Ab De Villiers,
19351,,548367,191,Ad Mathews,,Right-hand Bat,Right-arm Fast-medium,Sri Lanka,Player,Pune Warriors,Royal Challengers Bangalore,2012,,25,,Blank,Blank,Spd Smith,V Kohli,Rv Uthappa,Ab De Villiers,
19352,,548367,231,Md Mishra,,Right-hand Bat,Right-arm Offbreak,India,Player,Pune Warriors,Royal Challengers Bangalore,2012,,28,,Blank,Blank,Spd Smith,V Kohli,Rv Uthappa,Ab De Villiers,
19353,,548367,235,R Sharma,,Right-hand Bat,Right-arm Offbreak,India,Player,Pune Warriors,Royal Challengers Bangalore,2012,,25,,Blank,Blank,Spd Smith,V Kohli,Rv Uthappa,Ab De Villiers,
19354,,548367,274,Ac Thomas,,Right-hand Bat,Right-arm Fast-medium,England,Player,Pune Warriors,Royal Challengers Bangalore,2012,,35,,Blank,Blank,Spd Smith,V Kohli,Rv Uthappa,Ab De Villiers,
19355,,548367,299,B Kumar,,Right-hand Bat,Right-arm Medium,India,Player,Pune Warriors,Royal Challengers Bangalore,2012,,22,,Blank,Blank,Spd Smith,V Kohli,Rv Uthappa,Ab De Villiers,
19358,,548367,330,Ap Majumdar,,Right-hand Bat,Legbreak Googly,India,Player,Pune Warriors,Royal Challengers Bangalore,2012,,28,,Blank,Blank,Spd Smith,V Kohli,Rv Uthappa,Ab De Villiers,
19359,,548367,332,K Upadhyay,,Right-hand Bat,Right-arm Medium,India,Player,Pune Warriors,Royal Challengers Bangalore,2012,,26,,Blank,Blank,Spd Smith,V Kohli,Rv Uthappa,Ab De Villiers,
19362,,548368,88,Kd Karthik,,Right-hand Bat,N/a,India,Keeper,Mumbai Indians,Kolkata Knight Riders,2012,,27,,Blank,Blank,Harbhajan Singh,G Gambhir,Kd Karthik,Ms Bisla,
19368,,548368,194,Sl Malinga,,Right-hand Bat,Right-arm Fast,Sri Lanka,Player,Mumbai Indians,Kolkata Knight Riders,2012,,29,,Blank,Blank,Harbhajan Singh,G Gambhir,Kd Karthik,Ms Bisla,
19369,,548368,208,At Rayudu,,Right-hand Bat,Right-arm Offbreak,India,Player,Mumbai Indians,Kolkata Knight Riders,2012,,27,,Blank,Blank,Harbhajan Singh,G Gambhir,Kd Karthik,Ms Bisla,
19378,,548368,95,Db Das,,Right-hand Bat,Legbreak Googly,India,Player,Kolkata Knight Riders,Mumbai Indians,2012,,26,,Blank,Blank,G Gambhir,Harbhajan Singh,Ms Bisla,Kd Karthik,
19382,,548369,19,Mek Hussey,,Left-hand Bat,Right-arm Medium,Australia,Player,Chennai Super Kings,Delhi Daredevils,2012,,37,,Blank,Blank,Ms Dhoni,V Sehwag,Ms Dhoni,Nv Ojha,
19383,,548369,20,Ms Dhoni,,Right-hand Bat,Right-arm Medium,India,Captainkeeper,Chennai Super Kings,Delhi Daredevils,2012,,31,,Blank,Blank,Ms Dhoni,V Sehwag,Ms Dhoni,Nv Ojha,
19385,,548369,35,Ra Jadeja,,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Chennai Super Kings,Delhi Daredevils,2012,,24,,Blank,Blank,Ms Dhoni,V Sehwag,Ms Dhoni,Nv Ojha,
