match_sk,match_id,team1,team2,match_date,season_year,venue_name,city_name,country_name,toss_winner,match_winner,toss_name,win_type,outcome_type,manofmach,win_margin,country_id,match_date_cleaned
0,335987,Royal Challengers Bangalore,Kolkata Knight Riders,4/18/2008,2008,M Chinnaswamy Stadium,Bangalore,India,Royal Challengers Bangalore,Kolkata Knight Riders,Field,Runs,Result,Bb Mccullum,140,1,2008-04-18
1,335988,Kings Xi Punjab,Chennai Super Kings,4/19/2008,2008,"Punjab Cricket Association Stadium, Mohali",Chandigarh,India,Chennai Super Kings,Chennai Super Kings,Bat,Runs,Result,Mek Hussey,33,1,2008-04-19
2,335989,Delhi Daredevils,Rajasthan Royals,4/19/2008,2008,Feroz Shah Kotla,Delhi,India,Rajasthan Royals,Delhi Daredevils,Bat,Wickets,Result,Mf Maharoof,9,1,2008-04-19
3,335990,Mumbai Indians,Royal Challengers Bangalore,4/20/2008,2008,Wankhede Stadium,Mumbai,India,Mumbai Indians,Royal Challengers Bangalore,Bat,Wickets,Result,Mv Boucher,5,1,2008-04-20
4,335991,Kolkata Knight Riders,Deccan Chargers,4/20/2008,2008,Eden Gardens,Kolkata,India,Deccan Chargers,Kolkata Knight Riders,Bat,Wickets,Result,Dj Hussey,5,1,2008-04-20
5,335992,Rajasthan Royals,Kings Xi Punjab,4/21/2008,2008,Sawai Mansingh Stadium,Jaipur,India,Kings Xi Punjab,Rajasthan Royals,Bat,Wickets,Result,Sr Watson,6,1,2008-04-21
6,335993,Deccan Chargers,Delhi Daredevils,4/22/2008,2008,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India,Deccan Chargers,Delhi Daredevils,Bat,Wickets,Result,V Sehwag,9,1,2008-04-22
7,335994,Chennai Super Kings,Mumbai Indians,4/23/2008,2008,"Ma Chidambaram Stadium, Chepauk",Chennai,India,Mumbai Indians,Chennai Super Kings,Field,Runs,Result,Ml Hayden,6,1,2008-04-23
8,335995,Deccan Chargers,Rajasthan Royals,4/24/2008,2008,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India,Rajasthan Royals,Rajasthan Royals,Field,Wickets,Result,Yk Pathan,3,1,2008-04-24
9,335996,Kings Xi Punjab,Mumbai Indians,4/25/2008,2008,"Punjab Cricket Association Stadium, Mohali",Chandigarh,India,Mumbai Indians,Kings Xi Punjab,Field,Runs,Result,Kc Sangakkara,66,1,2008-04-25
10,335997,Royal Challengers Bangalore,Rajasthan Royals,4/26/2008,2008,M Chinnaswamy Stadium,Bangalore,India,Rajasthan Royals,Rajasthan Royals,Field,Wickets,Result,Sr Watson,7,1,2008-04-26
11,335998,Chennai Super Kings,Kolkata Knight Riders,4/26/2008,2008,"Ma Chidambaram Stadium, Chepauk",Chennai,India,Kolkata Knight Riders,Chennai Super Kings,Bat,Wickets,Result,Jdp Oram,9,1,2008-04-26
12,335999,Mumbai Indians,Deccan Chargers,4/27/2008,2008,Dr Dy Patil Sports Academy,Mumbai,India,Deccan Chargers,Deccan Chargers,Field,Wickets,Result,Ac Gilchrist,10,1,2008-04-27
13,336000,Kings Xi Punjab,Delhi Daredevils,4/27/2008,2008,"Punjab Cricket Association Stadium, Mohali",Chandigarh,India,Delhi Daredevils,Kings Xi Punjab,Bat,Wickets,Result,Sm Katich,4,1,2008-04-27
14,336001,Royal Challengers Bangalore,Chennai Super Kings,4/28/2008,2008,M Chinnaswamy Stadium,Bangalore,India,Chennai Super Kings,Chennai Super Kings,Bat,Runs,Result,Ms Dhoni,13,1,2008-04-28
15,336002,Kolkata Knight Riders,Mumbai Indians,4/29/2008,2008,Eden Gardens,Kolkata,India,Kolkata Knight Riders,Mumbai Indians,Bat,Wickets,Result,St Jayasuriya,7,1,2008-04-29
16,336003,Delhi Daredevils,Royal Challengers Bangalore,4/30/2008,2008,Feroz Shah Kotla,Delhi,India,Royal Challengers Bangalore,Delhi Daredevils,Field,Runs,Result,Gd Mcgrath,10,1,2008-04-30
17,336004,Deccan Chargers,Kings Xi Punjab,5/1/2008,2008,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India,Kings Xi Punjab,Kings Xi Punjab,Field,Wickets,Result,Se Marsh,7,1,2008-05-01
18,336005,Rajasthan Royals,Kolkata Knight Riders,5/1/2008,2008,Sawai Mansingh Stadium,Jaipur,India,Rajasthan Royals,Rajasthan Royals,Bat,Runs,Result,Sa Asnodkar,45,1,2008-05-01
19,336006,Chennai Super Kings,Delhi Daredevils,5/2/2008,2008,"Ma Chidambaram Stadium, Chepauk",Chennai,India,Chennai Super Kings,Delhi Daredevils,Bat,Wickets,Result,V Sehwag,8,1,2008-05-02
20,336007,Deccan Chargers,Royal Challengers Bangalore,5/25/2008,2008,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India,Deccan Chargers,Royal Challengers Bangalore,Bat,Wickets,Result,R Vinay Kumar,5,1,2008-05-25
21,336008,Kings Xi Punjab,Kolkata Knight Riders,5/3/2008,2008,"Punjab Cricket Association Stadium, Mohali",Chandigarh,India,Kings Xi Punjab,Kings Xi Punjab,Bat,Runs,Result,Ik Pathan,9,1,2008-05-03
22,336009,Mumbai Indians,Delhi Daredevils,5/4/2008,2008,Dr Dy Patil Sports Academy,Mumbai,India,Delhi Daredevils,Mumbai Indians,Field,Runs,Result,Sm Pollock,29,1,2008-05-04
23,336010,Rajasthan Royals,Chennai Super Kings,5/4/2008,2008,Sawai Mansingh Stadium,Jaipur,India,Chennai Super Kings,Rajasthan Royals,Bat,Wickets,Result,Sohail Tanvir,8,1,2008-05-04
24,336011,Royal Challengers Bangalore,Kings Xi Punjab,5/5/2008,2008,M Chinnaswamy Stadium,Bangalore,India,Kings Xi Punjab,Kings Xi Punjab,Field,Wickets,Result,S Sreesanth,6,1,2008-05-05
25,336012,Chennai Super Kings,Deccan Chargers,5/6/2008,2008,"Ma Chidambaram Stadium, Chepauk",Chennai,India,Deccan Chargers,Deccan Chargers,Field,Wickets,Result,Ac Gilchrist,7,1,2008-05-06
26,336013,Mumbai Indians,Rajasthan Royals,5/7/2008,2008,Dr Dy Patil Sports Academy,Mumbai,India,Mumbai Indians,Mumbai Indians,Field,Wickets,Result,A Nehra,7,1,2008-05-07
27,336014,Delhi Daredevils,Chennai Super Kings,5/8/2008,2008,Feroz Shah Kotla,Delhi,India,Chennai Super Kings,Chennai Super Kings,Field,Wickets,Result,Ms Dhoni,4,1,2008-05-08
28,336015,Kolkata Knight Riders,Royal Challengers Bangalore,5/8/2008,2008,Eden Gardens,Kolkata,India,Kolkata Knight Riders,Kolkata Knight Riders,Bat,Runs,Result,Sc Ganguly,5,1,2008-05-08
29,336016,Rajasthan Royals,Deccan Chargers,5/9/2008,2008,Sawai Mansingh Stadium,Jaipur,India,Rajasthan Royals,Rajasthan Royals,Field,Wickets,Result,Yk Pathan,8,1,2008-05-09
30,336017,Royal Challengers Bangalore,Mumbai Indians,5/28/2008,2008,M Chinnaswamy Stadium,Bangalore,India,Mumbai Indians,Mumbai Indians,Field,Wickets,Result,Crd Fernando,9,1,2008-05-28
31,336018,Chennai Super Kings,Kings Xi Punjab,5/10/2008,2008,"Ma Chidambaram Stadium, Chepauk",Chennai,India,Kings Xi Punjab,Chennai Super Kings,Field,Runs,Result,L Balaji,18,1,2008-05-10
32,336019,Deccan Chargers,Kolkata Knight Riders,5/11/2008,2008,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India,Kolkata Knight Riders,Kolkata Knight Riders,Bat,Runs,Result,Sc Ganguly,23,1,2008-05-11
33,336020,Rajasthan Royals,Delhi Daredevils,5/11/2008,2008,Sawai Mansingh Stadium,Jaipur,India,Rajasthan Royals,Rajasthan Royals,Field,Wickets,Result,Sr Watson,3,1,2008-05-11
34,336021,Kings Xi Punjab,Royal Challengers Bangalore,5/12/2008,2008,"Punjab Cricket Association Stadium, Mohali",Chandigarh,India,Royal Challengers Bangalore,Kings Xi Punjab,Bat,Wickets,Result,Se Marsh,9,1,2008-05-12
35,336022,Kolkata Knight Riders,Delhi Daredevils,5/13/2008,2008,Eden Gardens,Kolkata,India,Kolkata Knight Riders,Kolkata Knight Riders,Bat,Runs,Result,Shoaib Akhtar,23,1,2008-05-13
36,336023,Mumbai Indians,Chennai Super Kings,5/14/2008,2008,Wankhede Stadium,Mumbai,India,Mumbai Indians,Mumbai Indians,Field,Wickets,Result,St Jayasuriya,9,1,2008-05-14
37,336024,Kings Xi Punjab,Rajasthan Royals,5/28/2008,2008,"Punjab Cricket Association Stadium, Mohali",Chandigarh,India,Rajasthan Royals,Kings Xi Punjab,Field,Runs,Result,Se Marsh,41,1,2008-05-28
38,336025,Delhi Daredevils,Deccan Chargers,5/15/2008,2008,Feroz Shah Kotla,Delhi,India,Deccan Chargers,Delhi Daredevils,Field,Runs,Result,A Mishra,12,1,2008-05-15
39,336026,Mumbai Indians,Kolkata Knight Riders,5/16/2008,2008,Wankhede Stadium,Mumbai,India,Mumbai Indians,Mumbai Indians,Field,Wickets,Result,Sm Pollock,8,1,2008-05-16
40,336027,Delhi Daredevils,Kings Xi Punjab,5/17/2008,2008,Feroz Shah Kotla,Delhi,India,Delhi Daredevils,Kings Xi Punjab,Bat,Runs,Result,Dpmd Jayawardene,6,1,2008-05-17
41,336028,Rajasthan Royals,Royal Challengers Bangalore,5/17/2008,2008,Sawai Mansingh Stadium,Jaipur,India,Royal Challengers Bangalore,Rajasthan Royals,Field,Runs,Result,Gc Smith,65,1,2008-05-17
42,336029,Deccan Chargers,Mumbai Indians,5/18/2008,2008,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India,Deccan Chargers,Mumbai Indians,Field,Runs,Result,Dj Bravo,25,1,2008-05-18
43,336030,Kolkata Knight Riders,Chennai Super Kings,5/18/2008,2008,Eden Gardens,Kolkata,India,Kolkata Knight Riders,Chennai Super Kings,Bat,Runs,Result,M Ntini,3,1,2008-05-18
44,336031,Royal Challengers Bangalore,Delhi Daredevils,5/19/2008,2008,M Chinnaswamy Stadium,Bangalore,India,Delhi Daredevils,Delhi Daredevils,Field,Wickets,Result,Sp Goswami,5,1,2008-05-19
45,336032,Kolkata Knight Riders,Rajasthan Royals,5/20/2008,2008,Eden Gardens,Kolkata,India,Rajasthan Royals,Rajasthan Royals,Field,Wickets,Result,Yk Pathan,6,1,2008-05-20
46,336033,Mumbai Indians,Kings Xi Punjab,5/21/2008,2008,Wankhede Stadium,Mumbai,India,Mumbai Indians,Kings Xi Punjab,Field,Runs,Result,Se Marsh,1,1,2008-05-21
47,336034,Chennai Super Kings,Royal Challengers Bangalore,5/21/2008,2008,"Ma Chidambaram Stadium, Chepauk",Chennai,India,Royal Challengers Bangalore,Royal Challengers Bangalore,Bat,Runs,Result,A Kumble,14,1,2008-05-21
48,336036,Kings Xi Punjab,Deccan Chargers,5/23/2008,2008,"Punjab Cricket Association Stadium, Mohali",Chandigarh,India,Kings Xi Punjab,Kings Xi Punjab,Field,Wickets,Result,Se Marsh,6,1,2008-05-23
49,336037,Delhi Daredevils,Mumbai Indians,5/24/2008,2008,Feroz Shah Kotla,Delhi,India,Delhi Daredevils,Delhi Daredevils,Field,Wickets,Result,Kd Karthik,5,1,2008-05-24
50,336038,Chennai Super Kings,Rajasthan Royals,5/24/2008,2008,"Ma Chidambaram Stadium, Chepauk",Chennai,India,Rajasthan Royals,Rajasthan Royals,Bat,Runs,Result,Ja Morkel,10,1,2008-05-24
51,336039,Royal Challengers Bangalore,Deccan Chargers,5/3/2008,2008,M Chinnaswamy Stadium,Bangalore,India,Deccan Chargers,Royal Challengers Bangalore,Field,Runs,Result,P Kumar,3,1,2008-05-03
52,336040,Kolkata Knight Riders,Kings Xi Punjab,5/25/2008,2008,Eden Gardens,Kolkata,India,Kings Xi Punjab,Kolkata Knight Riders,Bat,Wickets,Result,Umar Gul,3,1,2008-05-25
53,336041,Rajasthan Royals,Mumbai Indians,5/26/2008,2008,Sawai Mansingh Stadium,Jaipur,India,Rajasthan Royals,Rajasthan Royals,Field,Wickets,Result,Sohail Tanvir,5,1,2008-05-26
54,336042,Deccan Chargers,Chennai Super Kings,5/27/2008,2008,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India,Deccan Chargers,Chennai Super Kings,Bat,Wickets,Result,Sk Raina,7,1,2008-05-27
55,336043,Delhi Daredevils,Rajasthan Royals,5/30/2008,2008,Wankhede Stadium,Mumbai,India,Delhi Daredevils,Rajasthan Royals,Field,Runs,Result,Sr Watson,105,1,2008-05-30
56,336044,Chennai Super Kings,Kings Xi Punjab,5/31/2008,2008,Wankhede Stadium,Mumbai,India,Kings Xi Punjab,Chennai Super Kings,Bat,Wickets,Result,M Ntini,9,1,2008-05-31
57,336045,Chennai Super Kings,Rajasthan Royals,6/1/2008,2008,Dr Dy Patil Sports Academy,Mumbai,India,Rajasthan Royals,Rajasthan Royals,Field,Wickets,Result,Yk Pathan,3,1,2008-06-01
58,392186,Chennai Super Kings,Mumbai Indians,4/18/2009,2009,Newlands,Cape Town,South Africa,Chennai Super Kings,Mumbai Indians,Field,Runs,Result,Sr Tendulkar,19,2,2009-04-18
59,392187,Royal Challengers Bangalore,Rajasthan Royals,4/18/2009,2009,Newlands,Cape Town,South Africa,Royal Challengers Bangalore,Royal Challengers Bangalore,Bat,Runs,Result,R Dravid,75,2,2009-04-18
60,392188,Delhi Daredevils,Kings Xi Punjab,4/19/2009,2009,Newlands,Cape Town,South Africa,Delhi Daredevils,Delhi Daredevils,Field,Wickets,Result,Dl Vettori,10,2,2009-04-19
61,392189,Deccan Chargers,Kolkata Knight Riders,4/19/2009,2009,Newlands,Cape Town,South Africa,Kolkata Knight Riders,Deccan Chargers,Bat,Wickets,Result,Rp Singh,8,2,2009-04-19
62,392190,Royal Challengers Bangalore,Chennai Super Kings,4/20/2009,2009,St George's Park,Port Elizabeth,South Africa,Chennai Super Kings,Chennai Super Kings,Bat,Runs,Result,M Muralitharan,92,2,2009-04-20
63,392191,Kings Xi Punjab,Kolkata Knight Riders,4/21/2009,2009,Kingsmead,Durban,South Africa,Kolkata Knight Riders,Kolkata Knight Riders,Field,Runs,Result,Ch Gayle,11,2,2009-04-21
64,392193,Royal Challengers Bangalore,Deccan Chargers,4/22/2009,2009,Newlands,Cape Town,South Africa,Deccan Chargers,Deccan Chargers,Bat,Runs,Result,Ac Gilchrist,24,2,2009-04-22
65,392194,Chennai Super Kings,Delhi Daredevils,4/23/2009,2009,Kingsmead,Durban,South Africa,Delhi Daredevils,Delhi Daredevils,Bat,Runs,Result,Ab De Villiers,9,2,2009-04-23
66,392195,Kolkata Knight Riders,Rajasthan Royals,4/23/2009,2009,Newlands,Cape Town,South Africa,Kolkata Knight Riders,Rajasthan Royals,Field,Tie,Superover,Yk Pathan,,2,2009-04-23
67,392196,Royal Challengers Bangalore,Kings Xi Punjab,4/24/2009,2009,Kingsmead,Durban,South Africa,Royal Challengers Bangalore,Kings Xi Punjab,Bat,Wickets,Result,Rs Bopara,7,2,2009-04-24
68,392197,Deccan Chargers,Mumbai Indians,4/25/2009,2009,Kingsmead,Durban,South Africa,Deccan Chargers,Deccan Chargers,Bat,Runs,Result,Pp Ojha,12,2,2009-04-25
69,392199,Royal Challengers Bangalore,Delhi Daredevils,4/26/2009,2009,St George's Park,Port Elizabeth,South Africa,Royal Challengers Bangalore,Delhi Daredevils,Bat,Wickets,Result,Tm Dilshan,6,2,2009-04-26
70,392200,Kings Xi Punjab,Rajasthan Royals,4/26/2009,2009,Newlands,Cape Town,South Africa,Kings Xi Punjab,Kings Xi Punjab,Bat,Runs,Result,Kc Sangakkara,27,2,2009-04-26
71,392201,Chennai Super Kings,Deccan Chargers,4/27/2009,2009,Kingsmead,Durban,South Africa,Deccan Chargers,Deccan Chargers,Field,Wickets,Result,Hh Gibbs,6,2,2009-04-27
72,392202,Kolkata Knight Riders,Mumbai Indians,4/27/2009,2009,St George's Park,Port Elizabeth,South Africa,Mumbai Indians,Mumbai Indians,Bat,Runs,Result,Sr Tendulkar,92,2,2009-04-27
73,392203,Delhi Daredevils,Rajasthan Royals,4/28/2009,2009,Supersport Park,Centurion,South Africa,Delhi Daredevils,Rajasthan Royals,Bat,Wickets,Result,Yk Pathan,5,2,2009-04-28
74,392204,Royal Challengers Bangalore,Kolkata Knight Riders,4/29/2009,2009,Kingsmead,Durban,South Africa,Kolkata Knight Riders,Royal Challengers Bangalore,Bat,Wickets,Result,Mv Boucher,5,2,2009-04-29
75,392205,Kings Xi Punjab,Mumbai Indians,4/29/2009,2009,Kingsmead,Durban,South Africa,Kings Xi Punjab,Kings Xi Punjab,Bat,Runs,Result,Kc Sangakkara,3,2,2009-04-29
76,392206,Deccan Chargers,Delhi Daredevils,4/30/2009,2009,Supersport Park,Centurion,South Africa,Delhi Daredevils,Delhi Daredevils,Field,Wickets,Result,Dp Nannes,6,2,2009-04-30
77,392207,Chennai Super Kings,Rajasthan Royals,4/30/2009,2009,Supersport Park,Centurion,South Africa,Rajasthan Royals,Chennai Super Kings,Field,Runs,Result,Sk Raina,38,2,2009-04-30
78,392208,Kolkata Knight Riders,Mumbai Indians,5/1/2009,2009,Buffalo Park,East London,South Africa,Mumbai Indians,Mumbai Indians,Bat,Runs,Result,Jp Duminy,9,2,2009-05-01
79,392209,Royal Challengers Bangalore,Kings Xi Punjab,5/1/2009,2009,Kingsmead,Durban,South Africa,Royal Challengers Bangalore,Royal Challengers Bangalore,Bat,Runs,Result,Yuvraj Singh,8,2,2009-05-01
80,392210,Deccan Chargers,Rajasthan Royals,5/2/2009,2009,St George's Park,Port Elizabeth,South Africa,Deccan Chargers,Rajasthan Royals,Bat,Wickets,Result,Yk Pathan,3,2,2009-05-02
81,392211,Chennai Super Kings,Delhi Daredevils,5/2/2009,2009,New Wanderers Stadium,Johannesburg,South Africa,Delhi Daredevils,Chennai Super Kings,Field,Runs,Result,Sb Jakati,18,2,2009-05-02
82,392212,Kings Xi Punjab,Kolkata Knight Riders,5/3/2009,2009,St George's Park,Port Elizabeth,South Africa,Kolkata Knight Riders,Kings Xi Punjab,Bat,Wickets,Result,Dpmd Jayawardene,6,2,2009-05-03
83,392213,Royal Challengers Bangalore,Mumbai Indians,5/3/2009,2009,New Wanderers Stadium,Johannesburg,South Africa,Mumbai Indians,Royal Challengers Bangalore,Bat,Wickets,Result,Jh Kallis,9,2,2009-05-03
84,392214,Chennai Super Kings,Deccan Chargers,5/4/2009,2009,Buffalo Park,East London,South Africa,Chennai Super Kings,Chennai Super Kings,Bat,Runs,Result,Ms Dhoni,78,2,2009-05-04
85,392215,Kings Xi Punjab,Rajasthan Royals,5/5/2009,2009,Kingsmead,Durban,South Africa,Kings Xi Punjab,Rajasthan Royals,Field,Runs,Result,Gc Smith,78,2,2009-05-05
86,392216,Delhi Daredevils,Kolkata Knight Riders,5/5/2009,2009,Kingsmead,Durban,South Africa,Kolkata Knight Riders,Delhi Daredevils,Bat,Wickets,Result,G Gambhir,9,2,2009-05-05
87,392217,Deccan Chargers,Mumbai Indians,5/6/2009,2009,Supersport Park,Centurion,South Africa,Deccan Chargers,Deccan Chargers,Bat,Runs,Result,Rg Sharma,19,2,2009-05-06
88,392218,Royal Challengers Bangalore,Rajasthan Royals,5/7/2009,2009,Supersport Park,Centurion,South Africa,Rajasthan Royals,Rajasthan Royals,Field,Wickets,Result,A Singh,7,2,2009-05-07
89,392219,Chennai Super Kings,Kings Xi Punjab,5/7/2009,2009,Supersport Park,Centurion,South Africa,Chennai Super Kings,Chennai Super Kings,Bat,Runs,Result,Ml Hayden,12,2,2009-05-07
90,392220,Delhi Daredevils,Mumbai Indians,5/8/2009,2009,Buffalo Park,East London,South Africa,Mumbai Indians,Delhi Daredevils,Bat,Wickets,Result,A Nehra,7,2,2009-05-08
91,392221,Deccan Chargers,Kings Xi Punjab,5/9/2009,2009,De Beers Diamond Oval,Kimberley,South Africa,Kings Xi Punjab,Kings Xi Punjab,Field,Wickets,Result,Dpmd Jayawardene,3,2,2009-05-09
92,392222,Chennai Super Kings,Rajasthan Royals,5/9/2009,2009,De Beers Diamond Oval,Kimberley,South Africa,Rajasthan Royals,Chennai Super Kings,Bat,Wickets,Result,S Badrinath,7,2,2009-05-09
93,392223,Royal Challengers Bangalore,Mumbai Indians,5/10/2009,2009,St George's Park,Port Elizabeth,South Africa,Mumbai Indians,Mumbai Indians,Bat,Runs,Result,Jp Duminy,16,2,2009-05-10
94,392224,Delhi Daredevils,Kolkata Knight Riders,5/10/2009,2009,New Wanderers Stadium,Johannesburg,South Africa,Delhi Daredevils,Delhi Daredevils,Field,Wickets,Result,A Mishra,7,2,2009-05-10
95,392225,Deccan Chargers,Rajasthan Royals,5/11/2009,2009,De Beers Diamond Oval,Kimberley,South Africa,Deccan Chargers,Deccan Chargers,Bat,Runs,Result,Dr Smith,53,2,2009-05-11
96,392226,Royal Challengers Bangalore,Kolkata Knight Riders,5/12/2009,2009,Supersport Park,Centurion,South Africa,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Wickets,Result,Lrpl Taylor,6,2,2009-05-12
97,392227,Kings Xi Punjab,Mumbai Indians,5/12/2009,2009,Supersport Park,Centurion,South Africa,Kings Xi Punjab,Mumbai Indians,Bat,Wickets,Result,Harbhajan Singh,8,2,2009-05-12
98,392228,Deccan Chargers,Delhi Daredevils,5/13/2009,2009,Kingsmead,Durban,South Africa,Deccan Chargers,Delhi Daredevils,Field,Runs,Result,R Bhatia,12,2,2009-05-13
99,392229,Royal Challengers Bangalore,Chennai Super Kings,5/14/2009,2009,Kingsmead,Durban,South Africa,Chennai Super Kings,Royal Challengers Bangalore,Bat,Wickets,Result,Lrpl Taylor,2,2,2009-05-14
100,392230,Mumbai Indians,Rajasthan Royals,5/14/2009,2009,Kingsmead,Durban,South Africa,Rajasthan Royals,Rajasthan Royals,Bat,Runs,Result,Sk Warne,2,2,2009-05-14
101,392231,Delhi Daredevils,Kings Xi Punjab,5/15/2009,2009,Outsurance Oval,Bloemfontein,South Africa,Kings Xi Punjab,Kings Xi Punjab,Field,Wickets,Result,B Lee,6,2,2009-05-15
102,392232,Chennai Super Kings,Mumbai Indians,5/16/2009,2009,St George's Park,Port Elizabeth,South Africa,Mumbai Indians,Chennai Super Kings,Bat,Wickets,Result,Ml Hayden,7,2,2009-05-16
103,392233,Deccan Chargers,Kolkata Knight Riders,5/16/2009,2009,New Wanderers Stadium,Johannesburg,South Africa,Deccan Chargers,Deccan Chargers,Field,Wickets,Result,Rg Sharma,6,2,2009-05-16
104,392234,Deccan Chargers,Kings Xi Punjab,5/17/2009,2009,New Wanderers Stadium,Johannesburg,South Africa,Deccan Chargers,Kings Xi Punjab,Field,Runs,Result,Yuvraj Singh,1,2,2009-05-17
105,392235,Delhi Daredevils,Rajasthan Royals,5/17/2009,2009,Outsurance Oval,Bloemfontein,South Africa,Delhi Daredevils,Delhi Daredevils,Bat,Runs,Result,Ab De Villiers,14,2,2009-05-17
106,392236,Chennai Super Kings,Kolkata Knight Riders,5/18/2009,2009,Supersport Park,Centurion,South Africa,Chennai Super Kings,Kolkata Knight Riders,Bat,Wickets,Result,Bj Hodge,7,2,2009-05-18
107,392237,Royal Challengers Bangalore,Delhi Daredevils,5/19/2009,2009,New Wanderers Stadium,Johannesburg,South Africa,Delhi Daredevils,Royal Challengers Bangalore,Bat,Wickets,Result,Jh Kallis,7,2,2009-05-19
108,392238,Kolkata Knight Riders,Rajasthan Royals,5/20/2009,2009,Kingsmead,Durban,South Africa,Kolkata Knight Riders,Kolkata Knight Riders,Field,Wickets,Result,Lr Shukla,4,2,2009-05-20
109,392239,Chennai Super Kings,Kings Xi Punjab,5/20/2009,2009,Kingsmead,Durban,South Africa,Chennai Super Kings,Chennai Super Kings,Bat,Runs,Result,M Muralitharan,24,2,2009-05-20
110,392240,Delhi Daredevils,Mumbai Indians,5/21/2009,2009,Supersport Park,Centurion,South Africa,Delhi Daredevils,Delhi Daredevils,Field,Wickets,Result,V Sehwag,4,2,2009-05-21
111,392241,Royal Challengers Bangalore,Deccan Chargers,5/21/2009,2009,Supersport Park,Centurion,South Africa,Royal Challengers Bangalore,Royal Challengers Bangalore,Bat,Runs,Result,Mk Pandey,12,2,2009-05-21
112,392242,Delhi Daredevils,Deccan Chargers,5/22/2009,2009,Supersport Park,Centurion,South Africa,Deccan Chargers,Deccan Chargers,Field,Wickets,Result,Ac Gilchrist,6,2,2009-05-22
113,392243,Royal Challengers Bangalore,Chennai Super Kings,5/23/2009,2009,New Wanderers Stadium,Johannesburg,South Africa,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Wickets,Result,Mk Pandey,6,2,2009-05-23
114,392244,Royal Challengers Bangalore,Deccan Chargers,5/24/2009,2009,New Wanderers Stadium,Johannesburg,South Africa,Royal Challengers Bangalore,Deccan Chargers,Field,Runs,Result,A Kumble,6,2,2009-05-24
115,419111,Deccan Chargers,Kolkata Knight Riders,3/12/2010,2010,Dr Dy Patil Sports Academy,Mumbai,India,Deccan Chargers,Kolkata Knight Riders,Field,Runs,Result,Ad Mathews,11,1,2010-03-12
116,419112,Mumbai Indians,Rajasthan Royals,3/13/2010,2010,Brabourne Stadium,Mumbai,India,Mumbai Indians,Mumbai Indians,Bat,Runs,Result,Yk Pathan,4,1,2010-03-13
117,419113,Kings Xi Punjab,Delhi Daredevils,3/13/2010,2010,"Punjab Cricket Association Stadium, Mohali",Chandigarh,India,Delhi Daredevils,Delhi Daredevils,Field,Wickets,Result,G Gambhir,5,1,2010-03-13
118,419114,Kolkata Knight Riders,Royal Challengers Bangalore,3/14/2010,2010,Eden Gardens,Kolkata,India,Kolkata Knight Riders,Kolkata Knight Riders,Field,Wickets,Result,Mk Tiwary,7,1,2010-03-14
119,419115,Chennai Super Kings,Deccan Chargers,3/14/2010,2010,"Ma Chidambaram Stadium, Chepauk",Chennai,India,Deccan Chargers,Deccan Chargers,Bat,Runs,Result,Wpujc Vaas,31,1,2010-03-14
120,419116,Rajasthan Royals,Delhi Daredevils,3/15/2010,2010,"Sardar Patel Stadium, Motera",Ahmedabad,India,Delhi Daredevils,Delhi Daredevils,Field,Wickets,Result,V Sehwag,6,1,2010-03-15
121,419117,Royal Challengers Bangalore,Kings Xi Punjab,3/16/2010,2010,M Chinnaswamy Stadium,Bangalore,India,Kings Xi Punjab,Royal Challengers Bangalore,Bat,Wickets,Result,Jh Kallis,8,1,2010-03-16
122,419118,Kolkata Knight Riders,Chennai Super Kings,3/16/2010,2010,Eden Gardens,Kolkata,India,Chennai Super Kings,Chennai Super Kings,Bat,Runs,Result,Ms Dhoni,55,1,2010-03-16
123,419119,Delhi Daredevils,Mumbai Indians,3/17/2010,2010,Feroz Shah Kotla,Delhi,India,Delhi Daredevils,Mumbai Indians,Field,Runs,Result,Sr Tendulkar,98,1,2010-03-17
124,419120,Royal Challengers Bangalore,Rajasthan Royals,3/18/2010,2010,M Chinnaswamy Stadium,Bangalore,India,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Wickets,Result,Jh Kallis,10,1,2010-03-18
125,419121,Delhi Daredevils,Chennai Super Kings,3/19/2010,2010,Feroz Shah Kotla,Delhi,India,Delhi Daredevils,Chennai Super Kings,Bat,Wickets,Result,Ml Hayden,5,1,2010-03-19
126,419122,Deccan Chargers,Kings Xi Punjab,3/19/2010,2010,Barabati Stadium,Cuttack,India,Kings Xi Punjab,Deccan Chargers,Field,Runs,Result,A Symonds,6,1,2010-03-19
127,419123,Rajasthan Royals,Kolkata Knight Riders,3/20/2010,2010,"Sardar Patel Stadium, Motera",Ahmedabad,India,Rajasthan Royals,Rajasthan Royals,Bat,Runs,Result,Aa Jhunjhunwala,34,1,2010-03-20
